COUPON_UPC,PRODUCT_ID,CAMPAIGN
52920000028,738021,30
52920000028,1004705,30
52920000042,1373418,30
52920000042,738021,30
52920000042,1004705,30
52920000042,1373418,30
52920000042,738021,30
52920000042,1004705,30
52920000042,1373418,30
52920000042,738021,30
52920000042,1004705,30
54370010042,1373418,30
54370010042,738021,30
54370010042,1004705,30
54370010042,1373418,30
54370010042,738021,30
54370010042,1004705,30
54370010042,1373418,30
54370010042,738021,30
54370010042,1004705,30
52920000033,1373418,30
52920000033,738021,30
50800490036,10121585,30
51111038250,1076516,30
51111038250,1531348,30
55150000036,6552825,30
55150000034,6552825,30
55113140076,6424033,30
54370010042,1522425,30
54370010042,1522425,30
54370010042,1522425,30
52920000033,1522425,30
52920000033,1522425,30
52920000033,1522425,30
52920000033,1522425,30
52920000033,1522425,30
54732500033,1522425,30
55100011109,1143283,30
55100011109,823687,30
53600030082,923766,30
57321400076,6944835,30
56414440013,104378,30
56414440013,1047944,30
56414440013,1252716,30
56414440013,2746796,30
55150000036,1111870,30
54732500033,1522425,30
54732500033,1522425,30
54732500033,1522425,30
54732500033,1522425,30
51111078565,884774,30
51111078565,2041598,30
51111078565,1350852,30
54850011076,892376,30
54850011076,520897,30
54850011076,1936462,30
51300010013,6543043,30
53700060051,7143071,30
51258700050,7166672,30
55150000034,1111870,30
51300010013,1306813,30
51300010013,1868759,30
53700060051,7466969,30
53010030033,901957,30
51111008776,1832289,30
51111070124,840102,30
51111070124,1478852,30
51111070124,1889120,30
51111070124,1395565,30
51600070033,874618,30
58087858076,1065785,30
51600070033,2102819,30
51600070033,1635336,30
51600070033,964521,30
53600011082,1004122,30
53700060051,851935,30
51111074635,1004909,30
51111074635,1281562,30
53010030033,873122,30
51600070033,7166783,30
55113140076,1038039,30
53600030082,1004583,30
52840011875,1854651,30
52840011875,412338,30
52840011875,1129031,30
50800490076,1100661,30
50800490036,1100661,30
52100026076,1040784,30
52100026076,1923791,30
51111073935,1626752,30
51111073935,49875,30
51111073935,962206,30
51111078565,66468,30
51111074635,1440780,30
51111074635,816160,30
57124910082,836425,30
51780031076,914240,30
51780031076,2545193,30
51780031076,1288961,30
50076613076,1027282,30
53940070028,1100728,30
53940070028,2016095,30
57023000076,84593,30
57023000076,950463,30
54800000033,1077827,30
51258700050,5546241,30
51258700050,5565371,30
50076613076,8248960,30
51600070033,829001,30
51600070033,2663449,30
51600070033,1970525,30
51600070033,30699,30
51600070033,781636,30
54300085075,1009732,30
54300085075,535151,30
58087858076,883598,30
53700060051,1349532,30
53700060051,917031,30
51300010013,809350,30
51300010013,1354891,30
51300010013,1095201,30
53600011082,7410187,30
53600030082,8183452,30
53600030082,8176725,30
52540022975,1093442,30
51960010076,1077383,30
51111037250,1063706,30
51111037250,27522,30
57231020034,904884,30
54133500050,880104,30
53600030082,10121577,30
51111037250,1746325,30
51111037250,1006065,30
56414440013,930504,30
57103800077,824796,30
51258700050,1098198,30
51111070124,1165223,30
51111070124,543747,30
51111070124,1062152,30
51300010013,1176794,30
54154888076,6514190,30
51111078565,945372,30
57127900055,834988,30
57127900055,2647779,30
57127900055,1871629,30
57127920033,834988,30
57127920033,2647779,30
53574200033,1136860,30
51258700050,7168739,30
51258700050,7190666,30
51258700050,7183435,30
53574200033,5567976,30
54119611009,1764016,30
54119611009,960253,30
54119611009,392314,30
51111037250,1102983,30
51111037250,2785064,30
52100026076,6463727,30
51300010013,119118,30
51600070033,6602576,30
55450010033,9364495,30
51111070135,1068258,30
53810070033,5995069,30
55150000036,203890,30
55150000036,861706,30
55150000034,203890,30
55150000034,861706,30
52300021041,946308,30
51291911078,9266309,30
51291911078,1014253,30
55320020075,1078471,30
52120020075,1078471,30
51600070033,60462,30
51600070033,3843098,30
54850011076,1688763,30
54850011076,1131529,30
53600030082,557125,30
53600030082,825445,30
55200017316,1616802,30
55200017316,968932,30
53076800074,1043648,30
51111019450,895886,30
57321400076,6944598,30
51111074635,1555146,30
51111074635,1867890,30
51111074635,1340748,30
57231020034,1031287,30
51600070033,2069746,30
51600070033,1228798,30
51600070033,2232034,30
51600070033,1102067,30
57790000075,9797704,30
58087858076,6441213,30
58087858076,6442839,30
58087858076,6425246,30
51111037250,1079338,30
51111037250,1749279,30
51111037250,1484625,30
55150023033,9575602,30
56414440013,105255,30
54850011076,2520884,30
58870211133,972464,30
53620010050,1321176,30
53620010050,1103903,30
55100011109,687720,30
55100011109,1083208,30
55150026055,1491193,30
55150026055,1292277,30
55150026055,1119112,30
57127920033,1871629,30
57127900016,834988,30
57127900016,2647779,30
57127900016,1871629,30
54200000076,1671560,30
54200000076,875516,30
51300010013,1250860,30
51300010013,1928650,30
50076613076,842263,30
50076613076,1378761,30
50076613076,522968,30
54420933024,1123556,30
50800490076,8166560,30
50800490076,8181241,30
50800490036,8166560,30
50800490036,8181241,30
54850011076,3843936,30
54850011076,1167826,30
54850011076,934399,30
54850011076,494976,30
54850011076,80131,30
55113140076,9655613,30
54850011076,1053530,30
51111037250,1051394,30
51111037250,1719034,30
51111037250,1202502,30
57231020034,997038,30
51111037250,498073,30
51111037250,962671,30
51111037250,1312380,30
51111037250,1632921,30
51111037250,1055168,30
57487300042,10355598,30
51140060028,6546594,30
51140060028,6546594,30
52920000028,6546594,30
52920000028,6546594,30
52920000042,6546594,30
52310030076,69433,30
52310030076,901067,30
54420933024,401145,30
54420933024,1836290,30
54420933024,1141944,30
54420933024,974306,30
50008710082,833318,30
55100011109,1110255,30
54420933024,1123407,30
54420933024,399391,30
52586611376,1098487,30
52819011176,7142862,30
53700060051,904316,30
51258700050,865924,30
51258700050,1655146,30
55100090033,985071,30
55100090033,36375,30
51111121076,992393,30
51111008776,991303,30
51111008776,1972076,30
51111008776,1171000,30
53600050036,9859052,30
53600050036,9858742,30
53600050036,9863297,30
51111078565,106402,30
51111078565,1149479,30
51111078565,847049,30
51111078565,761614,30
51111070124,849701,30
54154888076,1865756,30
54154888076,1114483,30
54850011076,77360,30
51410030033,8091006,30
55113140076,9655796,30
53400000033,8293900,30
53400000033,9364316,30
57790000075,9828745,30
58087858076,1362543,30
54850011076,5653407,30
54850011076,5737029,30
54850011076,5568732,30
51111037250,855434,30
51111074232,7411714,30
51111074232,7415126,30
51111074232,7409005,30
51111074232,7411497,30
51111074232,7412640,30
51111074232,7409971,30
54119611009,7477626,30
54133500050,998843,30
54110064008,957641,30
51111008776,1037076,30
55200017316,1136896,30
51300010013,1287034,30
51300010013,880599,30
58087858076,1003133,30
52920000033,1004705,30
52920000033,1373418,30
52920000033,738021,30
52920000033,1004705,30
52920000033,1373418,30
52920000033,738021,30
52920000033,1004705,30
52920000033,1373418,30
52920000033,738021,30
52920000033,1004705,30
52920000033,1373418,30
52920000033,738021,30
52920000033,1004705,30
54732500033,1373418,30
54732500033,738021,30
54732500033,1004705,30
54732500033,1373418,30
54732500033,738021,30
54732500033,1004705,30
54850011076,1140306,30
54850011076,2556862,30
54850011076,935578,30
54850011076,1585187,30
58304613024,8019845,30
58304613024,8019845,30
50930030075,5564233,30
53700060051,9878730,30
51258700050,9526286,30
57047094032,7167664,30
54300085075,1120221,30
54133500050,949196,30
54370010042,1050310,30
52920000033,1050310,30
52920000033,1050310,30
52920000033,1050310,30
52920000033,1050310,30
52920000033,1050310,30
54732500033,1050310,30
54732500033,1050310,30
51140060028,6546597,30
52920000028,6546597,30
52920000028,6546597,30
52920000042,6546597,30
52920000042,6546597,30
52920000042,6546597,30
51600070033,874837,30
54420933024,2113687,30
54420933024,920769,30
57023000076,898867,30
57023000076,83040,30
54300085075,1077429,30
54300085075,2476854,30
51111008976,10118257,30
53010030033,1085983,30
53010030033,79625,30
54732500033,1050310,30
54732500033,1050310,30
54732500033,1050310,30
55111133087,874404,30
53600011082,1091647,30
54370010042,6546597,30
54732500033,1373418,30
54732500033,738021,30
54732500033,1004705,30
54732500033,1373418,30
51111070135,1776534,30
51111070135,5125214,30
51111070135,5591154,30
51111070135,1199532,30
57067041158,988362,30
51111074635,2606859,30
51111074635,1172720,30
51111074635,953320,30
53700012075,1113651,30
53700012075,1447049,30
52100026076,536338,30
52100026076,844932,30
52100026076,1775420,30
57047094032,1083628,30
54300020076,9297156,30
51600070033,9552880,30
51111073950,938319,30
53700012075,874308,30
51254711078,1076703,30
51254711078,1980799,30
54300020076,603978,30
54300020076,867547,30
51111019450,913201,30
51370080075,1111722,30
51370080075,1749888,30
51370080075,421843,30
55200017316,1058554,30
55200017316,41394,30
55200017316,1818090,30
54732500033,738021,30
54732500033,1004705,30
54732500033,1373418,30
54732500033,738021,30
54732500033,1004705,30
54370010042,6546597,30
54370010042,6546597,30
52920000033,6546597,30
52920000033,6546597,30
52920000033,6546597,30
52920000033,6546597,30
54300020076,2276154,30
54300020076,2393883,30
54300020076,1074516,30
53940070028,1085351,30
58087858076,979682,30
53600011082,1110489,30
51300010013,1968129,30
52920000033,6546597,30
54732500033,6546597,30
54732500033,6546597,30
54732500033,6546597,30
54732500033,6546597,30
54732500033,6546597,30
53700060051,1107960,30
57231020034,1041559,30
55150000036,992765,30
54154888076,1737913,30
53700045325,52467,30
53700045325,1075170,30
54300020076,1026362,30
55150000036,974524,30
51600070033,5564901,30
10000085320,9446773,30
54154888076,902666,30
51300010013,2162013,30
55150000034,992765,30
51600070033,998189,30
51600070033,2555124,30
53010030033,5567901,30
53010030033,5713238,30
54154888076,1039441,30
57067041158,819212,30
55150000034,974524,30
51410030033,949958,30
51410030033,2120969,30
51300010013,65969,30
51380000051,989275,30
55150023033,9575403,30
55150023033,9576372,30
51410030033,832430,30
53940070028,405310,30
53940070028,905217,30
53940070028,1273668,30
52540022975,953951,30
50800490076,1067449,30
51380000051,1059823,30
51600070033,502935,30
51111076669,9527293,30
54110064008,1517003,30
54420933024,1503053,30
54420933024,970902,30
51111019450,2025821,30
51111019450,1380279,30
51111019450,1466554,30
53574200033,1115650,30
51410030033,8091055,30
51111074130,1933734,30
51111074130,548254,30
51111074130,934676,30
51111074130,56663,30
51111074130,1436128,30
51111121076,999063,30
53574200033,122166,30
55100011109,2662416,30
55100011109,92545,30
55100011109,927498,30
58087858076,1056065,30
55200017316,2432680,30
55200017316,1167795,30
55200017316,37308,30
55200017316,2192271,30
55200017316,1135768,30
55200017316,1786988,30
51600070033,1137344,30
54300020076,1079976,30
54119611009,7433811,30
51111070750,8119000,30
51111070750,8118116,30
54154888076,9840882,30
54154888076,9655097,30
51780071232,1021057,30
54154888076,9655078,30
53010030033,9487801,30
51111078565,1135355,30
51111078565,1497279,30
51111078565,1750760,30
51111078565,273791,30
51111078565,1055339,30
51111078565,1922559,30
51111077825,1903617,30
51111077825,1003818,30
54732500033,66787,30
54732500033,66787,30
53574200033,1018616,30
54300085075,837494,30
54300085075,1353699,30
53010030033,1357447,30
53010030033,1920783,30
53010030033,856336,30
54420933024,1636166,30
54420933024,991230,30
51600070033,1018339,30
51600070033,2560318,30
51111078565,1448794,30
53010030033,1021235,30
53010030033,1962166,30
54154888076,896749,30
53010030033,952563,30
54154888076,977886,30
51300010013,75916,30
51300010013,1360184,30
54154888076,979176,30
53600011082,867785,30
54119611009,92442,30
53620010050,898349,30
53620010050,565107,30
53620010050,87639,30
53620010050,2038438,30
51600070033,5566121,30
54300020076,842769,30
54300020076,1767195,30
54300020076,253364,30
55150023033,9575172,30
57127900055,754498,30
57127920033,754498,30
57127900016,754498,30
53600050036,641991,30
53600050036,887393,30
52840011875,767116,30
10000085320,8086265,30
55200017316,9422651,30
55200017316,9421902,30
55200017316,9420336,30
58087858076,9553194,30
57033040050,983411,30
55450010033,9333734,30
55450010033,9301306,30
55450010033,9300293,30
52100026076,1020032,30
54420933024,948876,30
55320020075,955650,30
55200017316,9421990,30
55200017316,9573206,30
55200017316,9424247,30
53574200033,9677364,30
50800490036,1067449,30
51111078190,822934,30
58087858076,9553018,30
51111076669,9527174,30
51111081160,9677236,30
51111081160,9683413,30
53010030033,5565432,30
55150000036,935393,30
55150000036,1406405,30
53700060051,870291,30
53574200033,936702,30
58087858076,878434,30
51111078160,978975,30
53700060051,7167245,30
51258700050,1094689,30
51111073950,1220967,30
51111073950,28892,30
51111073950,856326,30
51300010013,2204738,30
54133500050,86497,30
54133500050,852853,30
51111037250,6391494,30
55150043550,12188110,30
55150043560,12188110,30
51258700050,6701914,30
55150026032,1491193,30
55150026032,1292277,30
55150026032,1119112,30
54470030065,908283,30
54470030065,2057635,30
52840011875,1320993,30
52840011875,1135578,30
52840011875,722566,30
52840011875,1892398,30
51111073950,8119094,30
51111073950,9187185,30
53700012075,1117840,30
52100026076,1002516,30
58087858076,1015875,30
55100090033,1029239,30
54119611009,929730,30
58087858076,1099993,30
51111070124,1067849,30
51111070124,1417150,30
51111070124,1785252,30
57231020034,821184,30
53574200033,890099,30
51140060028,6546596,30
51140060028,6546596,30
52920000028,6546596,30
52920000028,6546596,30
51111076925,918410,30
51111076925,1191509,30
51111076925,1870650,30
51111076925,69108,30
51111076925,1503690,30
55100011109,7443130,30
53600011082,836482,30
51111078565,1067434,30
57124910082,9677692,30
51111037250,564853,30
51111037250,1136265,30
51111037250,2041617,30
57231020034,931883,30
52920000042,6546596,30
52920000042,6546596,30
52920000042,6546596,30
54370010042,6546596,30
54370010042,6546596,30
54370010042,6546596,30
52920000033,6546596,30
52920000033,6546596,30
55100090033,1004895,30
52540022975,1049178,30
52540022975,77032,30
52540022975,1408063,30
53600011082,1006909,30
54119611009,1748928,30
54119611009,2285744,30
54119611009,1082311,30
53600011082,1051329,30
53600030082,854159,30
54420933024,1125477,30
52120020075,955650,30
55000035078,1033887,30
52100026076,889989,30
55111133087,950327,30
57023000076,709267,30
50076613076,839653,30
55150000036,331553,30
55150000036,2508688,30
55150000034,935393,30
55150000034,1406405,30
55150000034,331553,30
55150000034,2508688,30
52100026076,1082544,30
51111079140,1075770,30
51111079140,1165944,30
51116200076,1137899,30
53700012075,1083599,30
53010030033,10311770,30
55150000036,1963507,30
55150000036,953620,30
55150000036,3830578,30
55150000034,1963507,30
55150000034,953620,30
55150000034,3830578,30
51111121076,9368488,30
50006753082,9837323,30
57127900055,728420,30
57127920033,728420,30
55100090033,949050,30
53700060051,2009165,30
53700060051,859402,30
54154888076,403561,30
57023000076,1075277,30
57023000076,1683548,30
51111076669,9526786,30
50930030075,1032532,30
57127900055,10199653,30
55113140076,9655146,30
51111073933,1989780,30
51111073933,1111986,30
54300085075,928626,30
54154888076,9655647,30
58265712024,2182786,30
58265712024,2182786,30
58265712024,2182786,30
58265712024,2182786,30
58265712024,2182786,30
58265712024,2182786,30
58265712024,2182786,30
51015877076,6704069,30
58087858076,1037262,30
58087858076,1768442,30
54300085075,684213,30
54300085075,1124732,30
57127900055,941307,30
57127900055,3803870,30
57127920033,2776524,30
57127920033,941307,30
57127920033,3803870,30
57127900016,2776524,30
57127900016,941307,30
57127900016,3803870,30
51600070033,89025,30
58087858076,9552999,30
51111037250,1117299,30
55320020075,10309571,30
52120020075,10309571,30
50006753082,6773008,30
50006753082,6822873,30
58087858076,9553369,30
52100026076,888275,30
52100026076,2027206,30
51113240041,10285149,30
54119611009,13007122,30
58087858076,9245199,30
54154888076,9526239,30
54300020076,947146,30
57410101082,7150467,30
52920000033,6546596,30
52920000033,6546596,30
52920000033,6546596,30
54732500033,6546596,30
54732500033,6546596,30
54732500033,6546596,30
54732500033,6546596,30
51111121076,1087366,30
53700060051,877033,30
54119611009,6602498,30
55150000034,1070050,30
53010030033,895655,30
58087858076,6463832,30
51370080075,1889187,30
51370080075,906905,30
51600070033,1374443,30
51600070033,818981,30
50813739082,6424218,30
50800490076,9677273,30
54732500033,6546596,30
53600030082,9488049,30
51015877076,1018780,30
51015877076,146411,30
51300010013,2369505,30
51300010013,70258,30
54119611009,6603074,30
51300010013,79230,30
51300010013,1887167,30
51300010013,2268237,30
51600070033,1073093,30
54119611009,7443139,30
55100011109,1032631,30
50800490036,9677273,30
51111037250,1740472,30
51111037250,917198,30
55150000036,1018083,30
51300010013,1399524,30
51300010013,2254829,30
51300010013,1860470,30
57231020034,873088,30
53010030033,1961745,30
50800490076,10121942,30
54133500050,5568125,30
51600070033,959179,30
51600070033,85936,30
51111078565,822646,30
51111078565,365884,30
54154888076,1083548,30
53010030033,2249034,30
53010030033,1106428,30
50076613076,1020585,30
50076613076,1205055,30
55113140076,1075721,30
51111008776,929558,30
51111008776,1538256,30
57127900016,728420,30
51111078565,986327,30
51111078565,85863,30
57033040050,10150198,30
50800490076,10121585,30
51113240041,1069268,30
52540022975,944046,30
57410101082,9708850,30
57410101082,9707422,30
51116200076,9365622,30
54800000033,7466983,30
53574200033,5567304,30
53120025033,1040963,30
53700060051,74892,30
53700060051,949684,30
53700060051,2072398,30
55100090033,863850,30
51600070033,1092120,30
51111010133,2796450,30
51111010133,34999,30
54850011076,73540,30
51111037250,6391804,30
51111037250,6391532,30
51111037250,6379890,30
54154888076,6443597,30
54154888076,6514305,30
52310030076,1001502,30
51254711078,954672,30
58087858076,9553191,30
53700060051,958598,30
53700060051,9878740,30
57124910082,1012464,30
53600030082,5566451,30
54300020076,489198,30
51111070750,1043847,30
53700060051,919216,30
57231020034,946896,30
58087858076,1100159,30
58087858076,118372,30
57124910082,9677891,30
53700060051,9886451,30
53700060051,9878845,30
53700060051,9878742,30
57410101082,923339,30
53700060051,9878849,30
53700060051,1128271,30
55100090033,881607,30
51111078565,1014977,30
58087858076,9245346,30
57124910082,9677188,30
54119611009,13007162,30
58087858076,9245294,30
57124910082,1072979,30
58087858076,9250325,30
55100011109,1003103,30
51600070033,12384924,30
58087858076,995954,30
53700060051,5568011,30
54420933024,1079382,30
55113140076,1133750,30
50813739082,1024513,30
53010030033,72968,30
53010030033,968025,30
50813739082,9527546,30
51254711078,5570735,30
50813739082,9527258,30
54589300078,12526314,30
54589300078,12524960,30
54589300078,12538907,30
50800490036,10121942,30
57127920033,12326171,30
57127900016,12326171,30
55000079176,9527448,30
55000079176,9527254,30
55150000034,1018083,30
54154888076,399861,30
54154888076,928749,30
53010030033,1049313,30
54420933024,1606252,30
54420933024,1243999,30
51111078190,845544,30
51111074130,91677,30
51111074130,1094308,30
51111074130,1484125,30
55100090033,895702,30
55100090033,2264500,30
55200017316,5994537,30
53010030033,1085637,30
53600030082,1057931,30
51300010013,1386956,30
54110064008,963029,30
54110064008,2482659,30
54110064008,1592745,30
53076800074,1046031,30
57790000075,9836714,30
57127920033,5638757,30
51111070124,2019922,30
51111070124,1226156,30
51111007650,5672234,30
51111007650,865856,30
51111078565,1076608,30
51111078565,29113,30
53700012075,101973,30
53700012075,1036699,30
51111076925,71759,30
51111076925,1046465,30
51111076925,1524054,30
51111076925,1924706,30
54850011076,512952,30
54850011076,1431577,30
54850011076,74503,30
54850011076,1584244,30
54850011076,1076580,30
54850011076,1796211,30
51111070460,488340,30
51111070460,853178,30
51140060028,1522425,30
51140060028,1522425,30
52920000028,1522425,30
52920000028,1522425,30
52920000042,1522425,30
52920000042,1522425,30
52920000042,1522425,30
54850011076,77797,30
54850011076,1051718,30
55320020075,6602595,30
52120020075,6602595,30
53600011082,849469,30
50930030075,1138816,30
51140060028,1373418,30
51140060028,738021,30
51140060028,1004705,30
51140060028,1373418,30
51140060028,738021,30
51140060028,1004705,30
52920000028,1373418,30
52920000028,738021,30
52920000028,1004705,30
54420933024,1174879,30
54420933024,858424,30
54420933024,1932078,30
57127900055,12326050,30
53010030033,2745706,30
53010030033,969403,30
54589300078,12523993,30
54589300078,12527821,30
54589300078,12523563,30
51111078565,1130111,30
52420010075,1141203,30
52420010075,1740270,30
52420010075,832513,30
55450010033,9362593,30
55450010033,9333735,30
55450010033,9393955,30
51111078565,1179810,30
51111078565,95285,30
57231020034,1112987,30
53600030082,1023746,30
55000035078,917541,30
53600040087,819933,30
50813739082,6424231,30
57124910082,1118050,30
57756766675,12352406,30
51111076670,1061220,30
51111076670,584208,30
51111076670,1782586,30
51111076670,1506987,30
51111076670,1351709,30
57231020034,1025728,30
57124910082,1008950,30
51600070033,857348,30
51600070033,12385336,30
58087858076,857335,30
53700060051,8069095,30
53700060051,8198256,30
51113240041,1033846,30
51380000051,85029,30
51380000051,2902444,30
51380000051,941883,30
51380000051,1419621,30
54119611009,13008175,30
54110064008,1016489,30
51300010013,1286139,30
51300010013,67676,30
57729881075,843222,30
57729881033,843222,30
51111037250,1971373,30
51111037250,981900,30
51111037250,1169696,30
51111037250,2875311,30
50008710082,945367,30
57114213024,8019845,30
57114213024,8019845,30
57114213024,8019845,30
57114213024,8019845,30
58265712024,8019845,30
58265712024,8019845,30
53010030033,6030276,30
53010030033,6423862,30
57127920033,3758590,30
57127920033,7098354,30
57127900016,5638757,30
57127900016,3758590,30
57127900016,7098354,30
50800490076,6464109,30
51300010013,1757351,30
51380000051,1019278,30
57231020034,1053700,30
57231020034,1938253,30
57124910082,962497,30
54300085075,938463,30
51111074130,1017841,30
55100090033,1043726,30
58265712024,8019845,30
58265712024,8019845,30
57114213024,8019845,30
57114213024,8019845,30
55100090033,110281,30
55100090033,1758302,30
55100090033,957839,30
55100090033,812630,30
57171010032,2818311,30
50813739082,1001106,30
54119611009,390890,30
54119611009,860512,30
50006753082,2011912,30
51111038250,49459,30
51111038250,597523,30
53600011082,837561,30
53600011082,262437,30
54420933024,860417,30
53600040087,1104831,30
51111074130,1929878,30
51111074130,961269,30
51111074130,1308283,30
57127900016,5569379,30
52420010075,604908,30
52420010075,1292214,30
52420010075,1868241,30
52420010075,952972,30
51111008776,853038,30
51111008776,2073874,30
54119611009,994496,30
53574200033,985735,30
51600070033,9297223,30
51600070033,9295089,30
51600070033,9299365,30
52100026076,1115577,30
55320020075,6463472,30
52100026076,34331,30
51258700050,888350,30
51258700050,1712340,30
51111037250,1803228,30
51111037250,1416124,30
51111037250,1096635,30
51111037250,1591286,30
51258700050,834399,30
55000035078,848136,30
57410101082,1400663,30
57410101082,1087785,30
54110064008,5570977,30
52120020075,6463472,30
57729881075,1010996,30
51960010076,971486,30
50008710082,1069506,30
54119611009,1133722,30
51111121076,6039584,30
58087858076,1053598,30
53600040087,873085,30
53700060051,2026317,30
54154888076,1574212,30
54154888076,898554,30
53700060051,983858,30
52822900075,1211220,30
52822900075,1939316,30
52822900075,1051288,30
54300020076,1096865,30
52586611376,1014293,30
57321400076,6961482,30
55150000036,894221,30
55150000034,894221,30
55113140076,929160,30
51113240041,935200,30
53620010050,1122547,30
57124910082,1016227,30
58087858076,9245347,30
58087858076,9250451,30
54119611009,13007398,30
51600070033,5558852,30
51600070033,5734629,30
51600070033,5565202,30
55113140076,9655006,30
55113140076,10335336,30
55000035078,679538,30
55000035078,1005637,30
55100090033,791789,30
55100090033,1072843,30
55100090033,2386562,30
55100090033,2105812,30
58087858076,9553402,30
54119611009,13007227,30
55150000036,658486,30
55150000036,1979545,30
55150000036,976112,30
55150000034,658486,30
55150000034,1979545,30
55150000034,976112,30
57124910082,959112,30
53600011082,5570291,30
53600011082,5747857,30
50800490076,373304,30
50800490076,1411451,30
51300010013,72446,30
51300010013,1385271,30
51111037250,1000840,30
51111037250,1402945,30
53800050009,7025490,30
53800050009,7024661,30
52100026076,862854,30
57410101082,1057061,30
51110081504,850139,30
52310030076,5995179,30
51258700050,5564569,30
57231020034,1111971,30
50006753082,1025046,30
52259213024,8019845,30
52259213024,8019845,30
52259213024,8019845,30
52259213024,8019845,30
52259213024,8019845,30
52259213024,8019845,30
52259213024,8019845,30
52259213024,8019845,30
52259213024,8019845,30
55703710075,9368124,30
55703710075,940617,30
52100026076,1439608,30
52100026076,487367,30
52100026076,2660052,30
52100026076,1093113,30
54300085075,841526,30
50800490076,1045363,30
50800490036,373304,30
50800490036,1411451,30
50800490036,1045363,30
57729881075,1122611,30
53620010050,83153,30
53620010050,1508314,30
51111037250,1300590,30
51111037250,964004,30
55000035078,1006573,30
55320020075,937043,30
55000035078,1127863,30
54800000033,7466860,30
57729881033,1010996,30
51258700050,943791,30
52100026076,795110,30
52100026076,89519,30
51111070124,908273,30
51111070124,54776,30
51111070124,2506739,30
51111070124,1786824,30
53700060051,916821,30
52120020075,937043,30
57124910082,934170,30
51258700050,871076,30
53600011082,13115286,30
54300020076,9299998,30
54300020076,9297474,30
57729881075,843043,30
57729881033,843043,30
52100026076,1125123,30
51111070750,1248764,30
51111070750,52492,30
51111070750,891752,30
53291312082,7025068,30
53700012075,891919,30
51258700050,2015060,30
51258700050,29674,30
51258700050,978810,30
51111078565,1029174,30
54300085075,829349,30
51600070033,2427281,30
51600070033,652316,30
51600070033,1109192,30
54119611009,100639,30
53620010050,861419,30
53810070033,889632,30
52310030076,948684,30
54154888076,1089564,30
54154888076,392646,30
57124910082,2682449,30
55150000036,1050618,30
55150000034,1050618,30
57124910082,9677753,30
53700060051,5567593,30
53700060051,9677881,30
51291911078,939093,30
57047094032,12263035,30
51111078190,9859193,30
51111121076,1046935,30
57410101082,336243,30
57410101082,959172,30
58087858076,1104707,30
57114213024,1988684,30
57114213024,957736,30
57114213024,1389035,30
57114213024,1465981,30
57114213024,1988684,30
57114213024,957736,30
57114213024,1389035,30
57114213024,1465981,30
57114213024,1988684,30
57114213024,957736,30
57114213024,1389035,30
57114213024,1465981,30
57114213024,1988684,30
57114213024,957736,30
57114213024,1389035,30
57114213024,1465981,30
57114213024,1988684,30
57114213024,957736,30
57114213024,1389035,30
57114213024,1465981,30
57114213024,1988684,30
57114213024,957736,30
57114213024,1389035,30
57114213024,1465981,30
57114213024,1988684,30
57114213024,957736,30
53620010050,1180421,30
53620010050,1031083,30
53620010050,2046755,30
53700060051,8181198,30
58087858076,9553019,30
51111121076,6034923,30
51111076670,960984,30
51111076670,1657623,30
54154888076,1017799,30
54154888076,1324139,30
54154888076,1521008,30
51090000076,932340,30
54154888076,9655482,30
54154888076,9676314,30
54154888076,9651105,30
57231020034,997942,30
55113140076,909741,30
55113140076,1779622,30
52420010075,58533,30
52420010075,987518,30
53700060051,9857388,30
55100011109,7182671,30
55100011109,7433888,30
55450010033,9418754,30
53700012075,890979,30
52100026076,831509,30
53940070028,1987571,30
53940070028,1394143,30
53940070028,1097792,30
53700012075,87958,30
50800490036,6464109,30
57127900055,12731306,30
57127920033,12731306,30
53574200033,981666,30
53600050036,9859161,30
54800111033,941910,30
54800111050,941910,30
54850011076,1865802,30
55113140076,901028,30
53940070028,1200830,30
55200017316,957010,30
53574200033,867416,30
50800490076,966472,30
50800490036,966472,30
51111070124,45218,30
51111070124,1043958,30
51111037250,875677,30
52100026076,1013503,30
51111037250,27158,30
51111037250,837073,30
51111037250,1942443,30
51111037250,1367228,30
51111008776,280634,30
51111008776,2639857,30
51111008776,880284,30
51111008776,1743503,30
53940070028,899203,30
53940070028,2009513,30
53940070028,2646474,30
53620010050,5995285,30
55113140076,6423948,30
57910000076,970481,30
55320020075,1043142,30
52120020075,1043142,30
51111037250,1431498,30
51111037250,1735047,30
51111037250,950030,30
51111038250,887897,30
51258700050,87714,30
51258700050,1133404,30
53600011082,7409792,30
53600011082,7186271,30
53010030033,9488008,30
58087858076,971088,30
51111070124,1446177,30
51111070124,899823,30
50800490076,1053019,30
50800490036,1053019,30
53800050009,1215503,30
53800050009,990335,30
57114213024,1389035,30
57114213024,1465981,30
50930030075,8148613,30
50930030075,980433,30
50930030075,1879121,30
50930030075,636758,30
55100011109,922985,30
58087858076,118371,30
58087858076,955354,30
58087858076,9245252,30
53400000033,8293703,30
57124910082,888914,30
50813739082,6424142,30
55113140076,9931953,30
10000085320,9446386,30
57124910082,972233,30
50813739082,933664,30
51254711078,1880598,30
51254711078,906864,30
55150000034,1614429,30
57124910082,976270,30
53700060051,8091223,30
53600050036,9864192,30
51111073976,849274,30
52540022975,953191,30
51254711078,13416279,30
57114213024,1988684,30
57114213024,957736,30
